,ID#,Clusters,Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award?
444,450,4,192104,0,3,1,1,39010,53,1750,8,8289,1
445,451,0,106773,0,1,1,1,12900,10,1400,8,8289,1
446,452,4,229397,0,3,1,1,22873,13,0,0,8289,1
447,453,2,14732,0,1,1,1,100,1,0,0,8289,0
448,454,1,383129,0,3,1,1,23608,16,500,1,8289,0
449,455,2,11431,0,1,1,1,1759,4,759,3,8289,0
450,456,4,175461,0,4,1,1,40997,14,0,0,8289,1
451,457,2,52953,0,1,1,1,500,1,0,0,8289,0
452,458,4,182291,0,3,1,1,24155,22,0,0,8289,0
453,459,4,198317,0,5,1,1,61714,16,0,0,8289,1
454,460,2,49053,0,1,1,1,6498,18,950,5,8289,0
455,461,2,22772,0,1,1,1,0,0,0,0,8289,0
456,462,2,34170,0,3,1,1,15476,20,150,1,8289,1
457,463,4,158483,0,2,1,1,9018,11,0,0,8289,0
458,464,2,43285,0,4,1,1,28613,14,0,0,8252,1
459,465,2,52980,0,3,1,1,17078,14,0,0,8237,0
460,466,0,74342,0,1,1,1,4389,12,0,0,8228,0
461,467,0,139849,0,3,1,1,19946,15,0,0,8228,1
462,468,2,26080,0,2,1,1,9872,13,0,0,8228,1
463,469,2,29469,0,1,1,1,2522,4,0,0,8228,0
464,470,4,189252,0,1,1,1,2991,15,0,0,8228,0
465,471,1,382546,0,5,1,1,136619,34,3000,6,8228,1
466,472,3,1113394,2015,5,1,1,60883,26,2600,9,8228,1
467,473,1,459681,0,5,1,1,95531,17,0,0,8228,1
468,474,0,83590,0,1,1,1,3708,22,0,0,8228,0
469,475,0,82528,0,1,1,1,2100,5,600,4,8228,1
470,476,2,5600,0,1,1,1,125,1,0,0,8228,0
471,477,3,743745,2066,1,1,1,4100,20,2500,18,8228,1
472,478,2,43954,0,5,1,1,63463,13,250,1,8228,1
473,479,2,52005,0,3,1,1,11870,15,100,1,8228,0
474,480,2,45494,0,1,1,1,5021,16,600,2,8228,0
475,481,4,171509,0,3,1,1,40090,55,6381,23,8151,1
476,482,4,235947,0,1,1,1,3982,16,0,0,8145,0
477,483,4,153108,0,4,1,1,25802,14,500,1,8137,0
478,484,4,260261,0,4,1,1,33047,21,0,0,8146,1
479,485,0,80223,0,3,1,1,21248,26,2050,7,8121,1
480,486,2,38716,0,2,1,1,8253,21,0,0,8114,0
481,487,3,1125076,0,3,1,1,23046,14,0,0,8107,0
482,488,2,10954,500,1,1,1,2500,1,0,0,8095,1
483,489,0,97099,0,1,1,1,6325,21,1700,5,8085,0
484,490,2,62396,2128,1,1,1,1250,3,0,0,8075,1
485,491,2,40645,0,3,1,1,18348,13,0,0,8067,1
486,492,0,82655,0,5,1,1,101101,19,700,2,8057,1
487,493,0,84035,0,1,1,1,4240,6,1600,4,8114,1
488,494,3,1199220,2919,1,1,1,3800,19,3300,18,8023,1
489,495,0,86345,0,3,1,1,13415,16,350,2,8009,0
490,496,2,2701,0,1,1,1,5000,10,0,0,8002,1
491,497,2,46874,0,1,1,1,9689,38,500,1,7990,0
492,498,2,10879,0,5,1,1,78186,32,3400,12,7981,1
493,499,2,12742,0,1,1,1,0,0,0,0,7966,0
494,500,0,122904,0,4,1,1,37380,21,1300,4,7956,0
495,501,2,10994,0,1,1,1,1250,3,0,0,8007,0
496,502,2,2318,0,2,1,1,8747,14,0,0,7945,1
497,503,2,11070,0,1,1,1,0,0,0,0,7939,1
498,504,2,21921,0,1,1,1,0,0,0,0,7939,0
499,505,4,162521,0,5,1,1,57354,25,0,0,8105,1
500,506,4,207545,0,1,1,1,11137,34,4387,12,8105,1
501,507,0,86112,0,4,1,1,35528,22,0,0,8105,0
502,508,2,18328,0,1,1,1,0,0,0,0,6790,0
503,509,4,217557,0,5,1,1,97584,19,550,2,6679,0
504,510,2,11504,0,1,1,1,100,1,0,0,6675,0
505,511,0,143200,0,5,1,1,79837,28,50,1,6667,1
506,512,4,160703,0,4,1,1,32560,12,0,0,6666,0
507,513,2,910,0,1,1,1,5172,13,0,0,6662,1
508,514,0,94105,0,1,1,1,100,1,0,0,6676,0
509,515,2,18422,0,1,1,1,3297,13,0,0,6653,0
510,516,3,889456,1024,5,1,1,98959,29,850,4,6652,1
511,517,2,9800,589,1,1,1,10348,34,3000,25,6651,1
512,518,0,148318,0,4,1,1,51197,22,350,2,6648,1
513,519,2,26149,0,1,1,1,5190,6,0,0,6646,0
514,520,0,76933,0,4,1,1,28075,17,0,0,6646,0
515,521,1,346178,0,5,1,1,63803,16,0,0,6645,0
516,522,2,22878,0,1,1,1,9039,32,0,0,6641,1
517,523,0,66741,2880,5,1,1,71921,30,2600,7,6638,1
518,524,0,134060,0,4,1,1,46606,13,0,0,6637,0
519,525,2,3305,0,1,1,1,31465,24,1700,10,6633,1
520,526,2,28930,0,1,1,1,8185,17,0,0,6630,0
521,527,4,208519,0,1,1,1,4040,6,450,2,6627,0
522,528,0,58951,0,4,1,1,47994,15,500,1,6625,0
523,529,2,25395,0,1,1,1,2000,1,0,0,6624,0
524,530,0,109248,0,1,1,1,6828,11,0,0,6618,1
525,531,2,43387,0,1,1,1,4942,13,0,0,6613,0
526,532,2,52423,0,4,1,1,26926,13,0,0,6611,1
527,533,2,26858,500,4,1,1,34308,17,900,3,6606,1
528,534,2,5410,0,4,1,1,45890,22,0,0,6603,1
529,535,2,18177,0,3,1,1,12040,12,0,0,6690,1
530,536,1,413509,0,1,1,1,2500,1,0,0,6598,1
531,537,0,98472,1776,5,1,1,124421,45,10250,28,6621,1
532,538,0,86520,3445,5,1,1,64450,20,1000,2,6592,1
533,539,2,16648,0,1,1,1,625,4,0,0,6588,0
534,540,4,267404,0,5,1,1,263685,51,3000,6,6584,1
535,541,2,31478,0,3,1,1,18885,18,0,0,6578,1
536,542,2,17445,0,1,1,1,4500,3,500,1,6576,1
537,543,2,49052,0,4,1,1,46718,17,0,0,6575,1
538,544,2,21689,0,1,1,1,0,0,0,0,6570,0
539,545,2,18302,0,1,1,1,2197,10,0,0,6569,0
540,546,2,26220,0,1,1,1,2775,11,0,0,6647,0
541,547,2,59552,0,1,1,1,7551,22,0,0,6473,1
542,548,2,34962,0,1,1,1,252,3,0,0,6208,0
543,549,2,16153,0,1,1,1,180,1,0,0,6491,0
544,550,2,28931,0,1,1,1,6500,4,500,1,6354,1
545,551,4,202636,0,1,1,1,19000,5,0,0,6119,1
546,552,4,153962,0,5,1,1,90992,21,0,0,6567,1
547,553,0,63311,0,4,1,1,25048,14,0,0,6634,1
548,554,2,8561,0,1,1,1,2050,8,1300,2,6675,1
549,555,4,256219,0,3,1,1,29823,33,6568,16,6561,1
550,556,0,122700,0,3,1,1,18604,13,0,0,6556,0
551,557,0,81419,0,2,1,1,7769,12,350,1,6599,1
552,558,2,13873,0,1,1,1,4833,20,0,0,6519,0
553,559,2,148,0,1,1,1,190,2,0,0,6507,0
554,560,4,178919,0,3,1,1,23387,17,0,0,6555,1
555,562,2,19702,0,1,1,1,3000,1,0,0,6554,1
556,563,2,18820,0,1,1,1,0,0,0,0,6549,0
557,564,4,213849,0,1,1,1,500,1,0,0,6549,1
558,565,2,28077,0,1,1,1,735,6,500,1,6575,0
559,566,2,4528,0,1,1,1,290,1,0,0,6565,0
560,567,2,40418,0,3,1,1,12678,12,0,0,6541,1
561,568,1,380930,0,2,2,1,22485,25,213,1,6539,1
562,569,4,176849,0,1,1,1,7700,11,950,4,6539,1
563,570,0,71235,0,4,1,1,41004,14,0,0,6535,0
564,571,0,76446,0,5,1,1,63811,17,0,0,6550,1
565,572,0,148915,0,3,1,1,23522,16,650,2,6532,1
566,573,0,65034,0,3,1,1,14331,16,800,3,6541,0
567,574,2,35738,0,4,1,1,41264,16,0,0,6526,1
568,575,2,313,0,1,1,1,1600,1,0,0,6525,0
569,576,2,55703,0,1,1,1,0,0,0,0,6520,0
570,577,2,11613,0,1,1,1,2000,1,0,0,6519,1
571,578,0,65672,0,4,1,1,29089,13,0,0,6529,0
572,579,0,84785,0,1,1,1,4570,14,0,0,6514,0
573,580,2,30592,862,1,1,1,2602,7,0,0,6512,0
574,581,0,99293,0,5,1,1,81040,23,1000,2,6508,1
575,582,2,51830,0,1,1,1,0,0,0,0,6507,0
576,583,2,20126,0,5,1,1,78999,28,800,3,6506,1
577,584,2,3294,0,1,1,1,1330,2,0,0,6498,0
578,585,2,11143,0,1,1,1,2800,6,800,5,6529,1
579,586,2,8250,0,1,1,1,250,2,0,0,6486,0
580,587,0,117670,0,5,1,1,53043,19,550,1,6505,0
581,588,2,49454,0,2,1,1,9548,22,250,1,6501,0
582,589,2,58421,0,1,1,1,1000,1,0,0,6532,0
583,590,2,33443,0,1,1,1,0,0,0,0,6476,0
584,591,2,13886,0,1,1,1,0,0,0,0,6465,0
585,592,2,15349,0,1,1,1,250,2,0,0,6457,0
586,593,0,78712,0,1,1,1,0,0,0,0,6433,0
587,594,0,89742,0,4,1,1,39073,13,0,0,6498,0
588,595,2,31311,0,1,1,1,3961,10,0,0,6494,0
589,596,0,133445,8264,1,1,1,3375,13,0,0,6492,1
590,597,0,136161,0,1,1,1,6032,15,0,0,6463,0
591,599,2,9998,0,1,1,1,0,0,0,0,6448,0
592,600,2,37904,0,3,1,1,19052,17,0,0,6487,1
593,601,2,41243,0,4,1,1,27971,7,300,1,6483,0
594,602,2,54011,1604,3,1,1,38380,20,5780,4,6487,1
595,603,2,5351,0,1,1,1,100,1,0,0,6450,0
596,604,2,23334,0,1,1,1,0,0,0,0,6441,0
597,605,2,11255,0,1,1,1,0,0,0,0,6428,0
598,606,2,48127,0,4,1,1,41447,28,0,0,6421,1
599,607,1,329497,0,5,1,1,57264,12,0,0,6484,1
600,608,4,158895,0,4,1,1,41954,15,0,0,6525,0
601,609,2,34540,0,4,1,1,27882,13,0,0,6494,0
602,610,0,117623,0,5,1,1,86582,26,1000,6,6477,1
603,611,0,126409,0,4,1,1,28460,13,0,0,6478,0
604,612,0,112843,0,3,1,1,16137,14,0,0,6472,1
605,613,0,117240,0,1,1,1,1200,3,700,2,6471,1
606,614,2,7216,0,3,1,1,21419,18,0,0,6470,1
607,615,2,26412,0,1,1,1,5086,2,0,0,6552,0
608,616,1,427528,0,4,1,1,35098,16,1600,3,6465,0
609,617,2,1846,0,1,1,1,450,1,0,0,6471,0
610,618,2,45830,0,2,1,1,23404,10,0,0,6459,0
611,619,4,179042,0,1,1,1,25078,50,3350,15,6456,1
612,620,2,41487,500,1,1,1,10885,7,0,0,6451,1
613,621,2,39601,0,1,1,1,3733,9,0,0,6450,1
614,622,2,46142,0,3,1,1,14445,13,0,0,6452,1
615,623,0,110277,0,4,1,1,37110,18,1500,3,6445,1
616,625,0,122928,0,3,1,1,12211,14,0,0,6443,0
617,626,0,146599,0,3,1,1,16463,16,1000,2,6444,1
618,627,1,338656,0,4,1,1,52908,16,0,0,6444,0
619,628,0,54125,0,4,1,1,48874,17,450,3,6463,1
620,629,2,29861,0,4,1,1,28190,15,0,0,6407,1
621,630,0,126148,0,2,1,1,6273,8,0,0,6435,0
622,631,0,62080,2975,2,1,1,19113,32,10650,28,6434,1
623,632,4,175131,0,5,1,1,53495,15,0,0,6431,1
624,633,1,365918,0,5,1,1,83752,23,1373,7,6429,1
625,634,0,105547,0,3,1,1,24973,26,500,1,6415,0
626,635,0,67615,0,3,1,1,14168,13,0,0,6413,0
627,636,2,33554,0,4,1,1,27410,16,350,1,6428,1
628,637,4,163083,0,1,1,1,3825,9,450,4,6428,0
629,638,3,747983,0,4,1,1,26117,15,50,1,6427,1
630,639,1,415070,588,5,1,1,153183,41,3802,20,6423,1
631,640,2,18111,0,1,1,1,4625,26,0,0,6463,0
632,641,2,41526,0,1,1,1,0,0,0,0,6406,0
633,642,2,38021,0,1,1,1,5538,9,0,0,6407,0
634,643,2,17500,0,1,1,1,0,0,0,0,6400,0
635,644,2,5906,0,1,1,1,280,1,0,0,6395,0
636,645,0,70133,0,2,1,1,7396,16,0,0,6392,0
637,646,2,32010,0,1,1,1,12315,6,650,2,6421,1
638,647,0,82605,0,3,1,1,23049,15,0,0,6417,0
639,648,0,77285,0,5,1,1,63841,32,0,0,6417,1
640,649,2,15219,0,1,1,1,0,0,0,0,6427,1
641,650,2,54889,0,2,1,1,13150,4,0,0,6438,0
642,651,2,8910,0,1,1,1,150,1,150,1,6413,0
643,652,2,49891,0,1,1,1,500,1,500,1,6392,0
644,653,2,10484,0,1,1,1,0,0,0,0,6375,0
645,654,2,15496,0,1,1,1,0,0,0,0,6324,0
646,655,2,16714,0,1,1,1,0,0,0,0,6214,0
647,656,2,25835,0,3,1,1,15153,15,0,0,6142,1
648,657,2,3487,0,1,1,1,710,1,0,0,6059,0
649,658,1,347096,0,1,1,1,12000,6,0,0,6408,1
650,659,4,155962,1199,3,1,1,16510,16,50,1,6406,1
651,660,4,160572,0,1,1,1,8163,18,500,1,6403,1
652,661,4,257068,2586,1,1,1,5900,4,400,1,6420,1
653,662,2,48410,0,4,1,1,37869,16,500,1,6395,1
654,663,2,33269,0,1,1,1,4675,10,200,1,6396,0
655,664,2,25685,0,1,1,1,185,3,0,0,6382,0
656,665,2,50500,0,1,1,1,4765,14,0,0,6380,0
657,666,0,97486,0,3,1,1,22707,15,0,0,6387,0
658,667,1,323459,0,1,1,1,12000,8,1500,3,6378,1
659,668,2,11821,0,1,1,1,10697,10,0,0,6387,1
660,669,2,37039,0,4,1,1,29976,18,0,0,6375,0
661,670,2,28306,0,1,1,1,233,3,0,0,6371,0
662,671,0,109532,0,5,1,1,128048,53,7939,26,6372,1
663,672,0,91974,0,3,1,1,19223,18,500,1,6372,1
664,673,0,65823,0,4,1,1,28208,19,300,3,6373,1
665,675,0,104824,0,3,1,1,14582,15,0,0,6366,0
666,676,2,16061,0,1,1,1,2750,11,0,0,6366,0
667,677,2,55237,0,2,1,1,5547,14,0,0,6358,0
668,678,2,10491,0,1,1,1,5025,11,150,1,6357,0
669,679,4,192334,0,4,1,1,33950,21,1450,4,6366,1
670,680,2,45501,0,4,1,1,49656,17,316,1,6375,1
671,681,2,18661,0,1,1,1,0,0,0,0,6352,0
672,682,0,89668,0,4,1,1,29130,14,0,0,6350,0
673,683,2,53327,0,1,1,1,8650,6,650,2,6350,1
674,684,0,133143,0,4,1,1,43643,14,50,1,6385,0
675,685,2,22268,0,3,1,1,23582,15,200,1,6339,1
676,686,2,26556,3490,1,1,1,2845,14,720,4,6339,1
677,687,2,9601,0,3,1,1,20467,16,0,0,6338,1
678,688,4,280561,0,3,1,1,12154,13,0,0,6337,0
679,689,0,146248,0,1,1,1,2900,4,1400,3,6333,0
680,690,2,9483,0,1,1,1,1000,1,0,0,6340,0
681,691,0,119082,5051,1,1,1,4230,17,3600,14,6340,1
682,692,4,232171,0,3,1,1,22258,30,650,2,6340,1
683,693,1,369816,1745,4,1,1,46942,35,7266,17,6340,1
684,694,2,37381,0,1,1,1,6091,16,0,0,6332,0
685,695,4,173543,0,5,1,1,92752,25,0,0,6329,1
686,696,2,31211,0,1,1,1,280,4,100,1,6330,0
687,697,0,47780,0,5,1,1,88773,20,250,2,6329,1
688,698,0,79479,0,3,1,1,23167,13,0,0,6118,0
689,699,0,81960,0,4,1,1,37072,22,700,7,6326,0
690,700,2,20162,0,1,1,1,2750,15,0,0,6324,0
691,701,0,105683,0,4,1,1,28386,17,0,0,6361,0
692,702,4,234327,0,4,1,1,30406,28,150,2,6319,1
693,703,1,463494,0,3,1,1,27390,17,750,1,6323,1
694,704,2,17334,0,1,1,1,6783,27,50,1,6318,0
695,705,2,57909,0,1,1,1,5150,4,0,0,6323,0
696,706,2,17949,0,1,1,1,0,0,0,0,6312,0
697,707,1,529477,0,2,1,1,31624,28,2098,5,6311,1
698,708,0,71543,0,1,1,1,0,0,0,0,6305,0
699,709,0,111897,0,3,1,1,14728,14,0,0,6310,0
700,710,2,61598,0,1,1,1,0,0,0,0,6311,0
701,711,1,417875,0,4,1,1,44472,18,0,0,6308,0
702,712,1,340874,0,5,1,1,68090,43,5676,27,6305,1
703,713,2,32774,0,1,1,1,0,0,0,0,6304,1
704,714,4,242910,1115,5,1,1,103935,18,500,1,6296,1
705,715,0,137843,0,4,1,1,45416,24,250,1,6302,1
706,716,2,30530,0,1,1,1,5590,12,2950,9,6298,1
707,717,2,30973,0,1,1,1,0,0,0,0,6298,0
708,718,4,238749,0,1,1,1,7134,14,3134,12,6297,1
709,719,2,16803,0,1,1,1,1287,6,0,0,6291,0
710,720,2,23553,810,1,1,1,1587,4,487,2,6295,1
711,721,2,48161,0,4,1,1,41174,24,0,0,6294,1
712,722,2,21616,0,1,1,1,0,0,0,0,6291,0
713,723,2,13114,0,2,1,1,14029,13,0,0,6289,1
714,724,0,117120,0,4,1,1,41278,17,500,1,6288,0
715,725,2,52987,0,3,1,1,17510,15,0,0,6289,0
716,726,0,150176,0,4,1,1,29999,17,400,1,6284,0
717,727,2,19002,0,3,1,1,22675,21,0,0,6277,1
718,728,0,60976,0,5,1,1,97318,31,7000,14,6282,1
719,729,2,50675,0,1,1,1,1100,2,100,1,6282,0
720,730,0,65466,0,2,1,1,5488,13,0,0,6280,0
721,731,0,64280,0,3,1,1,21721,18,0,0,6280,1
722,732,2,14523,0,1,1,1,4197,4,0,0,6276,1
723,733,1,384470,0,3,1,1,20468,16,0,0,6280,1
724,734,2,9157,0,1,1,1,75,2,0,0,6274,0
725,735,4,151904,733,5,1,1,76440,25,950,8,6273,1
726,736,2,13781,0,4,1,1,48914,19,500,1,6269,1
727,737,2,40567,0,3,1,1,18122,16,0,0,6268,0
728,738,2,43090,0,3,1,1,11411,10,0,0,6259,0
729,739,2,1875,0,1,1,1,1250,3,0,0,6266,0
730,740,0,126555,0,4,1,1,41253,19,0,0,6280,1
731,741,2,16472,0,4,1,1,45517,12,0,0,6262,1
732,742,2,21270,0,1,1,1,318,10,0,0,6256,0
733,743,2,33410,0,1,1,1,818,12,0,0,6255,0
734,744,2,15750,0,1,1,1,1065,3,0,0,6254,1
735,745,0,104665,0,2,1,1,9547,12,0,0,6249,0
736,746,0,86285,0,5,1,1,61274,14,0,0,6249,1
737,747,2,41967,0,1,1,1,2125,10,0,0,6247,0
738,748,2,35026,0,1,1,1,9799,27,500,1,6247,0
739,749,0,138411,0,5,1,1,53843,14,0,0,6247,0
740,750,0,127693,0,3,1,1,17383,15,0,0,6246,1
741,751,2,52050,0,4,1,1,43190,14,0,0,6245,1
742,752,2,37162,0,1,1,1,0,0,0,0,6241,0
743,753,1,440265,4081,1,1,1,22750,15,1250,10,6234,1
744,754,0,66572,0,2,1,1,8048,14,450,2,6240,1
745,755,4,237093,0,4,1,1,42020,15,0,0,6240,0
746,756,0,79561,0,1,1,1,6333,12,400,2,6231,0
747,757,0,131528,0,2,1,1,10365,17,500,1,6227,0
748,758,2,11820,0,1,1,1,2045,5,0,0,6227,0
749,759,2,20810,0,1,1,1,1713,13,0,0,6225,0
750,760,4,189423,0,5,1,1,63584,31,600,1,6476,0
751,761,0,96477,0,1,1,1,2987,13,0,0,6221,1
752,762,0,106471,0,1,1,1,8444,5,100,1,6220,0
753,763,2,33374,0,3,1,1,20441,13,0,0,6214,1
754,764,4,210018,0,4,1,1,48914,16,0,0,6217,1
755,765,2,26740,0,1,1,1,619,7,0,0,6213,0
756,766,4,244216,0,4,1,1,39166,14,0,0,6214,0
757,767,0,76737,0,4,1,1,34648,31,0,0,6211,0
758,768,2,20999,0,3,1,1,15914,13,0,0,6206,1
759,769,2,43179,0,3,1,1,11915,6,0,0,6214,1
760,770,0,119214,0,2,1,1,10028,16,0,0,6205,1
761,771,2,14988,0,1,1,1,2100,10,0,0,6203,0
762,772,2,21334,0,1,1,1,5472,20,0,0,6200,0
763,773,0,104307,0,4,1,1,51769,24,450,1,6197,0
764,774,2,34357,0,5,1,1,73622,25,100,1,6198,1
765,775,4,231437,0,3,1,1,31266,26,1550,4,6340,0
766,776,2,14662,0,1,1,1,1110,12,0,0,6197,0
767,777,2,13144,0,3,1,1,18615,18,0,0,6196,1
768,778,2,10978,0,3,1,1,14313,11,0,0,6193,1
769,779,0,150698,0,4,1,1,43589,20,1200,4,6193,0
770,780,2,18035,0,1,1,1,811,2,0,0,6193,0
771,781,4,194604,0,2,1,1,6606,10,0,0,6190,0
772,782,0,117852,2376,1,1,1,11406,21,3850,13,6186,1
773,783,2,32356,0,3,1,1,22918,19,0,0,6571,0
774,784,2,44247,948,4,1,1,40939,26,0,0,6184,1
775,785,2,23431,0,1,1,1,3546,10,0,0,6182,0
776,786,2,37773,0,2,1,1,8436,15,0,0,6179,1
777,787,4,245758,0,1,1,1,2750,4,750,2,6179,0
778,788,2,63587,0,1,1,1,500,1,500,1,6184,0
779,789,2,15088,0,1,1,1,5625,15,0,0,6177,1
780,790,4,152539,0,5,1,1,65972,14,0,0,6187,0
781,791,1,333500,0,5,1,1,69780,23,1258,4,6171,1
782,792,2,15064,0,1,1,1,2910,9,0,0,6171,1
783,793,2,19032,0,1,1,1,2375,12,0,0,6169,0
784,794,0,66434,0,3,1,1,13041,13,0,0,6230,0
785,795,0,146097,0,2,1,1,6919,16,0,0,6165,0
786,796,2,8207,0,1,1,1,1750,7,0,0,6184,0
787,797,4,293648,0,3,1,1,22148,15,0,0,6161,0
788,798,0,147472,0,3,1,1,20645,16,0,0,6163,1
789,799,0,103993,0,3,1,1,14149,13,100,1,6158,1
790,800,2,34651,0,1,1,1,4000,6,500,1,6157,1
791,801,0,102339,0,4,1,1,47498,19,0,0,6156,0
792,802,0,149167,0,4,1,1,48521,13,0,0,6155,0
793,803,0,105249,0,4,1,1,36093,15,0,0,6153,1
794,804,2,55610,0,1,2,1,5095,13,0,0,6151,0
795,805,0,70391,0,1,1,1,6000,4,0,0,6150,1
796,806,0,74645,0,4,1,1,40367,18,0,0,6147,1
797,807,2,26939,0,4,1,1,29264,15,0,0,6148,1
798,808,4,207655,500,5,1,1,78967,31,0,0,6144,0
799,809,2,7421,0,1,1,1,0,0,0,0,6142,1
800,810,0,74924,6286,4,1,1,59650,13,0,0,6141,0
801,811,2,17599,0,1,1,1,100,1,0,0,6029,0
802,812,2,5594,0,1,1,1,370,1,0,0,5835,0
803,813,0,66122,0,3,1,1,11756,13,0,0,5630,1
804,814,2,12024,0,1,1,1,0,0,0,0,5119,0
805,815,2,42044,2253,3,1,1,11433,10,0,0,6140,1
806,816,0,83105,0,4,1,1,65077,28,753,3,6137,1
807,817,4,152063,0,4,1,1,34257,19,1100,3,6159,1
808,818,2,59546,0,3,1,1,20730,4,0,0,6135,0
809,819,2,1258,0,1,1,1,475,4,0,0,6134,0
810,820,0,75181,0,1,1,1,2455,7,1100,3,6133,0
811,821,0,68255,0,3,1,1,19077,22,400,2,6130,1
812,822,0,58229,0,5,1,1,53108,16,500,1,6137,1
813,823,0,97349,0,4,1,1,42774,14,0,0,6128,0
814,824,0,131424,0,5,1,1,58814,14,50,1,6128,1
815,825,2,24011,0,2,1,1,20442,9,0,0,6123,1
816,826,2,64538,0,1,1,1,0,0,0,0,6123,0
817,827,2,3832,0,1,1,1,1000,1,0,0,6120,0
818,828,2,3268,0,4,1,1,52263,32,0,0,6120,1
819,829,2,36790,0,1,1,1,7158,14,0,0,6133,0
820,830,1,363165,2565,1,1,1,5950,11,1850,8,6116,1
821,831,4,179382,0,1,1,1,4225,7,0,0,6115,0
822,832,4,218207,0,1,1,1,8500,4,0,0,6114,1
823,833,3,765738,0,5,1,1,62133,14,0,0,6112,1
824,834,2,54265,0,1,1,1,0,0,0,0,6109,0
825,835,0,69959,0,3,1,1,16504,13,0,0,6108,0
826,836,0,86380,2643,1,1,1,13500,3,0,0,6102,1
827,837,2,48321,0,1,1,1,0,0,0,0,6102,0
828,838,0,78130,0,4,1,1,37251,15,900,2,6120,0
829,839,2,25333,0,3,1,1,11229,16,300,2,6099,1
830,840,2,54522,0,3,1,1,21221,45,2500,5,6125,0
831,841,0,75413,0,4,1,1,31726,18,0,0,6094,0
832,842,4,292533,0,5,1,1,64186,15,1000,2,6095,1
833,843,0,114932,8559,1,1,1,3150,13,1650,12,6092,1
834,844,2,18932,0,3,1,1,24660,22,0,0,6091,1
835,845,2,35997,0,5,1,1,71171,19,900,5,6088,1
836,846,0,136664,0,4,1,1,36024,15,0,0,6086,0
837,847,4,173191,0,4,1,1,31503,13,0,0,6084,1
838,848,2,16528,0,1,1,1,250,2,0,0,6081,0
839,850,0,119932,0,3,1,1,22463,26,5177,11,6077,1
840,851,0,144171,0,4,1,1,33200,15,0,0,6073,0
841,852,0,77109,0,5,1,1,60000,7,0,0,6071,0
842,853,0,144973,0,3,1,1,23703,14,0,0,6280,0
843,854,0,75027,0,1,1,1,1390,3,500,1,6067,0
844,855,0,96387,0,4,1,1,43512,20,0,0,6065,1
845,856,2,34854,0,1,1,1,750,5,650,4,6063,0
846,857,2,44307,0,2,1,1,7944,8,0,0,6060,0
847,858,0,73836,0,5,1,1,64748,19,0,0,6087,0
848,859,2,20126,0,1,1,1,0,0,0,0,6053,0
849,860,2,56268,0,4,1,1,33447,14,100,1,6017,1
850,861,2,25629,0,4,1,5,107308,36,600,2,5966,1
851,862,0,70774,0,3,1,1,32635,31,1400,14,5931,1
852,863,2,6371,0,1,1,1,1404,8,0,0,5905,0
853,864,0,95595,0,3,1,1,12060,14,0,0,5877,0
854,865,2,51843,0,4,1,1,40997,17,0,0,5859,0
855,866,0,84868,0,4,1,1,33187,15,0,0,6057,0
856,867,0,79629,0,1,1,1,2550,2,50,1,6091,0
857,868,2,58620,0,1,1,1,2125,10,0,0,6051,0
858,869,0,70380,0,5,1,1,74399,12,0,0,6050,1
859,870,0,93473,0,3,1,1,20257,15,0,0,6049,0
860,871,0,131621,0,2,1,1,27846,31,6047,11,6045,1
861,872,4,195563,0,3,1,1,16715,13,0,0,6042,0
862,873,2,21138,0,1,1,1,4500,2,0,0,6031,1
863,874,0,93319,0,1,1,1,270,3,100,1,6043,0
864,875,0,56606,3818,4,1,1,61634,14,100,1,6039,1
865,876,2,38763,0,4,1,1,34652,13,0,0,6037,1
866,877,2,16430,0,2,1,1,8528,12,0,0,6036,1
867,878,2,61440,0,2,1,1,8156,25,0,0,6032,0
868,879,4,206648,0,1,1,1,5132,16,2450,11,6030,1
869,880,1,323273,0,1,1,1,9000,5,500,1,6028,1
870,881,0,76702,0,3,1,1,21568,17,0,0,6025,1
871,882,2,19348,0,3,1,1,17059,19,0,0,6022,1
872,883,2,31669,0,2,1,1,8384,15,0,0,6018,1
873,884,2,40902,0,1,1,1,4850,7,1350,5,6018,0
874,885,2,16906,0,1,1,1,2750,15,0,0,6017,0
875,886,0,65508,0,1,1,1,14000,7,2500,5,6015,1
876,887,2,10152,0,1,1,1,0,0,0,0,6010,0
877,888,2,21461,0,3,1,1,40806,28,0,0,6011,1
878,889,2,28979,0,2,1,1,6494,12,0,0,6010,0
879,890,2,24711,0,1,1,1,3193,11,500,1,6009,0
880,891,4,301447,0,5,1,1,63866,18,500,1,6004,1
881,892,4,234308,0,3,1,1,21078,15,200,1,6007,0
882,893,2,37832,0,1,1,1,0,0,0,0,6004,0
883,894,0,135168,0,4,1,1,29156,16,300,2,6002,0
884,895,0,134650,0,4,1,1,40232,17,2055,2,6000,0
885,896,2,20665,0,3,1,1,19947,16,0,0,5997,1
886,897,2,5546,0,1,1,1,2631,6,0,0,5995,1
887,898,0,91736,0,4,1,1,26724,14,0,0,5994,0
888,899,1,444159,0,1,1,1,0,0,0,0,5993,0
889,900,0,94167,0,1,1,1,6500,4,500,1,5990,1
890,901,0,132256,0,2,1,1,15040,24,899,3,5988,0
891,902,4,149959,0,5,1,1,85844,51,1400,4,5986,1
